Id,MSSubClass,MSZoning,LotFrontage,LotArea,Street,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,2ndFlrSF,GrLivArea,BsmtFullBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,Functional,Fireplaces,GarageType,GarageFinish,GarageCars,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,MoSold,YrSold,SaleType,SaleCondition,SalePrice
983,20,RL,43.0,3182,Pave,Reg,Lvl,AllPub,Inside,Gtl,Blmngtn,Norm,Norm,1Fam,1Story,7,5,2007,2007,Gable,CompShg,VinylSd,VinylSd,16.0,Gd,TA,PConc,Gd,TA,Av,Unf,0,Unf,1266,1266,GasA,Ex,Y,SBrkr,0,1266,0,2,0,2,1,Gd,Typ,1,Attchd,Fin,2,TA,TA,Y,100,16,3,2008,WD,Normal,159895
1158,120,RL,34.0,5001,Pave,IR1,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,Twnhs,1Story,7,5,2007,2008,Gable,CompShg,VinylSd,VinylSd,166.0,Gd,TA,PConc,Gd,TA,No,GLQ,904,Unf,410,1314,GasA,Ex,Y,SBrkr,0,1314,1,2,0,2,1,Gd,Typ,1,Attchd,RFn,2,TA,TA,Y,172,62,7,2009,WD,Normal,230000
1013,70,RL,55.0,10592,Pave,Reg,Lvl,AllPub,Inside,Gtl,Crawfor,Norm,Norm,1Fam,2Story,6,7,1923,1996,Hip,CompShg,Wd Sdng,Wd Sdng,0.0,TA,Gd,PConc,TA,Fa,No,Unf,0,Unf,602,602,GasA,TA,Y,SBrkr,602,1502,0,1,1,3,1,Gd,Typ,2,Detchd,Unf,1,TA,TA,Y,96,0,8,2007,WD,Normal,165000
805,20,RL,75.0,9000,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,5,1954,1954,Gable,CompShg,Wd Sdng,Wd Sdng,0.0,TA,TA,CBlock,TA,TA,No,LwQ,812,Unf,124,936,GasA,TA,Y,SBrkr,0,1128,0,1,0,2,1,TA,Min1,0,Attchd,Unf,1,TA,TA,Y,0,0,6,2006,WD,Family,118000
1117,80,RL,70.01578947368421,7750,Pave,Reg,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,SLvl,8,5,2002,2002,Hip,CompShg,VinylSd,VinylSd,0.0,Gd,TA,PConc,Gd,TA,No,GLQ,353,Unf,55,408,GasA,Ex,Y,SBrkr,640,1419,1,2,1,3,1,Gd,Typ,1,BuiltIn,Fin,2,TA,TA,Y,120,0,3,2009,WD,Normal,184100
163,20,RL,95.0,12182,Pave,Reg,Lvl,AllPub,Corner,Gtl,NridgHt,Norm,Norm,1Fam,1Story,7,5,2005,2005,Gable,CompShg,VinylSd,VinylSd,226.0,Gd,TA,PConc,Gd,TA,Mn,BLQ,1201,Unf,340,1541,GasA,Ex,Y,SBrkr,0,1541,0,2,0,3,1,Gd,Typ,1,Attchd,RFn,2,TA,TA,Y,0,70,5,2010,New,Partial,220000
1040,180,RM,21.0,1477,Pave,Reg,Lvl,AllPub,Inside,Gtl,MeadowV,Norm,Norm,TwnhsE,SFoyer,4,4,1970,1970,Gable,CompShg,CemntBd,CmentBd,0.0,TA,TA,CBlock,Gd,TA,Av,GLQ,509,Unf,121,630,GasA,TA,Y,SBrkr,0,630,1,1,0,1,1,TA,Typ,0,Attchd,Unf,1,TA,TA,Y,0,0,4,2009,WD,Normal,80000
167,20,RL,70.01578947368421,10708,Pave,IR1,Lvl,AllPub,Inside,Gtl,ClearCr,Norm,Norm,1Fam,1Story,5,5,1955,1993,Hip,CompShg,Wd Sdng,Wd Sdng,0.0,Gd,TA,CBlock,TA,TA,No,LwQ,379,BLQ,470,1617,GasA,Ex,Y,FuseA,0,1867,1,1,0,2,1,TA,Typ,3,Attchd,Fin,1,TA,TA,Y,476,0,11,2009,COD,Normal,190000
1335,160,RM,24.0,2368,Pave,Reg,Lvl,AllPub,Inside,Gtl,BrDale,Norm,Norm,TwnhsE,2Story,5,6,1970,1970,Gable,CompShg,HdBoard,HdBoard,312.0,TA,TA,CBlock,TA,TA,No,LwQ,765,Unf,0,765,GasA,TA,Y,SBrkr,600,1365,0,1,1,3,1,TA,Min1,0,Attchd,Unf,2,TA,TA,Y,0,36,5,2009,WD,Normal,125000
1188,20,RL,89.0,12461,Pave,Reg,Lvl,AllPub,Corner,Gtl,NoRidge,Norm,Norm,1Fam,1Story,8,5,1994,1995,Gable,CompShg,ImStucc,ImStucc,0.0,Gd,TA,PConc,Gd,TA,No,GLQ,1456,Unf,168,1624,GasA,Ex,Y,SBrkr,0,1624,1,2,0,2,1,Gd,Typ,1,Attchd,RFn,3,TA,TA,Y,0,114,7,2006,WD,Normal,262000
622,60,RL,90.0,10800,Pave,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm,1Fam,2Story,6,7,1974,1997,Gable,CompShg,HdBoard,HdBoard,0.0,TA,TA,CBlock,TA,TA,No,ALQ,956,Rec,384,1522,GasA,TA,Y,SBrkr,1066,2614,0,2,1,4,1,TA,Typ,1,Attchd,RFn,2,TA,TA,Y,38,243,6,2008,WD,Normal,240000
889,20,RL,95.0,15865,Pave,IR1,Lvl,AllPub,Inside,Mod,NAmes,Norm,Norm,1Fam,1Story,8,6,1970,1970,Flat,Tar&Grv,Wd Sdng,Wd Sdng,0.0,Gd,Gd,PConc,TA,Gd,Gd,ALQ,351,Rec,1043,2217,GasA,Ex,Y,SBrkr,0,2217,1,2,0,4,1,Gd,Typ,1,Attchd,Unf,2,TA,TA,Y,81,207,10,2007,WD,Normal,268000
1198,75,RM,65.0,8850,Pave,IR1,Bnk,AllPub,Corner,Gtl,OldTown,Norm,Norm,1Fam,2.5Unf,7,6,1916,1950,Gable,CompShg,MetalSd,MetalSd,0.0,TA,TA,BrkTil,TA,TA,No,Unf,0,Unf,815,815,GasA,Ex,Y,SBrkr,875,1690,0,1,0,3,1,TA,Typ,1,Detchd,Unf,1,TA,TA,Y,0,0,7,2006,ConLw,Normal,144000
641,120,RL,62.0,12677,Pave,IR1,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,TwnhsE,1Story,8,5,2003,2004,Hip,CompShg,MetalSd,MetalSd,472.0,Ex,TA,PConc,Ex,TA,Gd,GLQ,1218,Unf,300,1518,GasA,Ex,Y,SBrkr,0,1518,0,1,1,1,1,Ex,Typ,1,Attchd,RFn,2,TA,TA,Y,185,140,4,2008,WD,Normal,274000
1214,80,RL,70.01578947368421,10246,Pave,IR1,Lvl,AllPub,CulDSac,Gtl,Sawyer,Norm,Norm,1Fam,SLvl,4,9,1965,2001,Gable,CompShg,VinylSd,VinylSd,0.0,TA,Gd,CBlock,TA,Gd,Av,GLQ,648,Unf,0,648,GasA,Ex,Y,SBrkr,0,960,1,0,0,0,1,TA,Typ,0,Attchd,Unf,1,TA,TA,Y,88,0,5,2006,WD,Normal,145000
365,60,RL,70.01578947368421,18800,Pave,IR1,Lvl,AllPub,FR2,Gtl,NWAmes,Norm,Norm,1Fam,2Story,6,5,1976,1976,Gable,CompShg,HdBoard,HdBoard,120.0,TA,TA,PConc,Gd,TA,Mn,GLQ,712,Unf,84,796,GasA,TA,Y,SBrkr,784,1574,1,2,1,3,1,TA,Typ,1,Attchd,Fin,2,TA,TA,Y,306,111,7,2006,WD,Normal,190000
152,20,RL,107.0,13891,Pave,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,1Story,8,5,2007,2008,Hip,CompShg,VinylSd,VinylSd,436.0,Gd,TA,PConc,Ex,TA,Gd,GLQ,1400,Unf,310,1710,GasA,Ex,Y,SBrkr,0,1710,1,2,0,2,1,Gd,Typ,1,Attchd,RFn,3,TA,TA,Y,0,102,1,2008,New,Partial,372402
367,20,RL,70.01578947368421,9500,Pave,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,5,1963,1963,Gable,CompShg,Plywood,Plywood,247.0,TA,TA,CBlock,Gd,TA,No,BLQ,609,Unf,785,1394,GasA,Gd,Y,SBrkr,0,1394,1,1,1,3,1,TA,Typ,2,Attchd,RFn,2,TA,TA,Y,0,76,7,2009,WD,Normal,159000
191,70,RL,70.0,10570,Pave,Reg,Bnk,AllPub,Inside,Mod,Crawfor,Norm,Norm,1Fam,2Story,8,8,1932,1994,Hip,CompShg,BrkFace,BrkFace,0.0,Gd,TA,CBlock,Gd,Gd,No,Rec,297,Unf,556,853,GasA,TA,Y,SBrkr,1178,2727,0,2,1,3,1,Gd,Maj1,2,Detchd,Unf,2,TA,TA,Y,0,74,12,2007,WD,Normal,315000
547,50,RL,70.0,8737,Pave,IR1,Bnk,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1.5Fin,6,7,1923,1950,Gable,CompShg,BrkFace,Wd Sdng,0.0,TA,TA,BrkTil,Gd,TA,No,Rec,300,Unf,765,1065,GasA,Ex,Y,FuseA,720,1635,0,1,1,3,1,TA,Typ,1,Detchd,Unf,2,TA,TA,Y,0,38,5,2007,WD,Normal,210000
483,70,RM,50.0,2500,Pave,Reg,Lvl,AllPub,Corner,Gtl,OldTown,Norm,Norm,1Fam,2Story,7,8,1915,2005,Gable,CompShg,Stucco,Stucco,0.0,Gd,TA,PConc,TA,TA,No,ALQ,299,Unf,611,910,GasA,Ex,Y,SBrkr,910,1826,1,1,1,4,1,Ex,Min2,1,Attchd,Unf,1,Fa,Fa,Y,0,0,6,2009,WD,Normal,155000
1099,50,RM,50.0,6000,Pave,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1.5Fin,4,6,1936,1950,Gable,CompShg,MetalSd,MetalSd,0.0,TA,TA,BrkTil,TA,TA,No,BLQ,672,Unf,0,672,GasA,TA,Y,SBrkr,567,1324,0,1,0,3,1,TA,Typ,0,Detchd,Unf,1,TA,TA,Y,0,0,7,2009,WD,Normal,128000
758,60,RL,70.01578947368421,11616,Pave,IR1,Lvl,AllPub,CulDSac,Gtl,Sawyer,Norm,Norm,1Fam,2Story,6,5,1978,1978,Hip,CompShg,HdBoard,HdBoard,328.0,TA,TA,CBlock,TA,TA,Mn,Rec,438,Unf,234,672,GasA,TA,Y,SBrkr,714,1386,0,2,1,3,1,TA,Typ,1,Attchd,Fin,2,TA,TA,Y,335,0,4,2010,WD,Abnorml,158900
830,160,FV,24.0,2544,Pave,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,Twnhs,2Story,7,5,2005,2005,Gable,CompShg,MetalSd,MetalSd,0.0,Gd,TA,PConc,Gd,TA,No,Unf,0,Unf,600,600,GasA,Ex,Y,SBrkr,623,1223,0,2,1,2,1,Gd,Typ,0,Detchd,RFn,2,TA,TA,Y,0,166,7,2006,WD,Normal,147400
1232,90,RL,70.0,7728,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,Duplex,SLvl,5,6,1962,1962,Hip,CompShg,Wd Sdng,Wd Sdng,120.0,TA,TA,CBlock,TA,TA,Av,ALQ,803,Unf,303,1106,GasA,TA,Y,SBrkr,0,1190,1,1,0,3,1,TA,Typ,0,Attchd,Unf,2,TA,TA,Y,0,18,5,2006,WD,Normal,132500
156,50,RL,60.0,9600,Pave,Reg,Lvl,AllPub,Corner,Gtl,Edwards,Artery,Norm,1Fam,1.5Fin,6,5,1924,1950,Gable,CompShg,Wd Sdng,Wd Sdng,0.0,TA,TA,BrkTil,TA,TA,No,Unf,0,Unf,572,572,Grav,Fa,N,FuseF,524,1096,0,1,0,2,1,TA,Typ,0,,,0,,,N,0,8,4,2008,WD,Normal,79000
337,20,RL,86.0,14157,Pave,IR1,HLS,AllPub,Corner,Gtl,StoneBr,Norm,Norm,1Fam,1Story,9,5,2005,2006,Hip,CompShg,VinylSd,VinylSd,200.0,Gd,TA,PConc,Ex,TA,Gd,GLQ,1249,Unf,673,1922,GasA,Ex,Y,SBrkr,0,1922,1,2,0,3,1,Gd,Typ,1,Attchd,Fin,3,TA,TA,Y,178,51,7,2007,WD,Normal,377426
309,30,RL,70.01578947368421,12342,Pave,IR1,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1Story,4,5,1940,1950,Gable,CompShg,VinylSd,VinylSd,0.0,TA,TA,CBlock,TA,TA,No,BLQ,262,Unf,599,861,GasA,Ex,Y,SBrkr,0,861,0,1,0,1,1,TA,Typ,0,Detchd,Unf,2,TA,TA,Y,158,0,3,2009,WD,Normal,82500
293,50,RL,60.0,11409,Pave,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1.5Fin,5,4,1949,2008,Gable,CompShg,Wd Sdng,Wd Sdng,0.0,TA,TA,CBlock,TA,TA,No,LwQ,292,Unf,476,768,GasA,Gd,Y,SBrkr,568,1716,0,1,1,3,1,TA,Min2,1,Attchd,Unf,1,TA,TA,Y,0,0,1,2009,WD,Normal,131000
381,50,RL,50.0,5000,Pave,Reg,Lvl,AllPub,Inside,Gtl,SWISU,Norm,Norm,1Fam,1.5Fin,5,6,1924,1950,Gable,CompShg,BrkFace,Wd Sdng,0.0,TA,TA,BrkTil,TA,TA,No,LwQ,218,Unf,808,1026,GasA,TA,Y,SBrkr,665,1691,0,2,0,3,1,Gd,Typ,1,Detchd,Unf,1,TA,TA,Y,0,0,5,2010,WD,Normal,127000
519,60,RL,70.01578947368421,9531,Pave,IR1,Lvl,AllPub,CulDSac,Gtl,CollgCr,Norm,Norm,1Fam,2Story,6,5,1998,1998,Gable,CompShg,VinylSd,VinylSd,0.0,TA,TA,PConc,Gd,TA,Mn,GLQ,706,Unf,88,794,GasA,Ex,Y,SBrkr,914,1796,1,2,1,3,1,TA,Typ,0,Attchd,RFn,2,TA,TA,Y,0,36,5,2007,WD,Normal,211000
151,20,RL,120.0,10356,Pave,Reg,Lvl,AllPub,Corner,Gtl,CollgCr,Norm,Norm,1Fam,1Story,5,6,1975,1975,Gable,CompShg,HdBoard,HdBoard,0.0,TA,TA,CBlock,TA,TA,Av,BLQ,716,Unf,253,969,GasA,TA,Y,SBrkr,0,969,0,1,1,3,1,TA,Typ,0,Attchd,Unf,2,TA,TA,Y,0,0,1,2007,WD,Normal,122000
796,60,RL,70.0,8400,Pave,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,1Fam,2Story,6,6,1980,1981,Gable,CompShg,HdBoard,HdBoard,130.0,TA,TA,CBlock,Gd,TA,No,Unf,0,Unf,650,650,GasA,TA,Y,SBrkr,676,1564,0,2,1,3,1,TA,Typ,1,Attchd,Unf,2,TA,TA,Y,0,50,4,2010,WD,Normal,171000
1243,85,RL,85.0,10625,Pave,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm,1Fam,SFoyer,7,6,1974,1974,Gable,CompShg,Plywood,Plywood,81.0,TA,TA,CBlock,Gd,TA,Gd,GLQ,885,LwQ,0,1053,GasA,TA,Y,SBrkr,0,1173,1,2,0,3,1,Gd,Typ,2,Attchd,RFn,2,TA,TA,Y,0,120,1,2010,WD,Family,170000
392,60,RL,71.0,12209,Pave,IR1,Lvl,AllPub,CulDSac,Gtl,Mitchel,Norm,Norm,1Fam,2Story,6,5,2001,2002,Gable,CompShg,VinylSd,VinylSd,0.0,TA,TA,PConc,Ex,TA,No,ALQ,690,Unf,114,804,GasA,Ex,Y,SBrkr,1157,1961,1,2,1,3,1,Gd,Typ,1,BuiltIn,Fin,2,TA,TA,Y,125,192,6,2009,WD,Normal,215000
1168,60,RL,58.0,10852,Pave,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,RRAn,Norm,1Fam,2Story,6,5,2000,2000,Gable,CompShg,VinylSd,VinylSd,0.0,TA,TA,PConc,Gd,TA,No,GLQ,786,Unf,173,959,GasA,Ex,Y,SBrkr,712,1671,1,2,1,3,1,TA,Typ,1,Attchd,Fin,2,TA,TA,Y,0,38,2,2006,WD,Normal,173000
404,60,RL,93.0,12090,Pave,Reg,Lvl,AllPub,Corner,Gtl,NoRidge,Norm,Norm,1Fam,2Story,8,5,1998,1998,Hip,CompShg,VinylSd,VinylSd,650.0,Gd,TA,PConc,Gd,TA,No,Unf,0,Unf,1141,1141,GasA,Gd,Y,SBrkr,1098,2263,0,2,1,4,1,Gd,Typ,1,BuiltIn,Fin,2,TA,TA,Y,144,123,7,2006,WD,Abnorml,258000
1153,20,RL,90.0,14115,Pave,IR1,Lvl,AllPub,Inside,Gtl,Crawfor,Norm,Norm,1Fam,1Story,6,7,1956,2004,Gable,CompShg,Stone,Stone,0.0,TA,TA,PConc,TA,TA,No,ALQ,296,GLQ,230,1073,GasA,Ex,Y,SBrkr,0,1811,0,1,0,2,1,Ex,Typ,1,Attchd,Fin,2,TA,TA,Y,0,0,7,2006,WD,Abnorml,230000
1346,30,RM,50.0,6000,Pave,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1Story,4,4,1920,1950,Hip,CompShg,MetalSd,MetalSd,0.0,TA,TA,PConc,TA,TA,No,ALQ,250,Unf,710,960,GasA,Gd,Y,FuseA,0,960,0,1,0,2,1,Fa,Typ,0,Detchd,Unf,1,TA,TA,Y,0,0,7,2007,WD,Normal,108500
1107,20,RL,114.0,10357,Pave,IR1,Lvl,AllPub,Corner,Gtl,SawyerW,Feedr,Norm,1Fam,1Story,7,5,1990,1991,Hip,CompShg,HdBoard,HdBoard,0.0,Gd,TA,PConc,Gd,TA,Mn,GLQ,738,Unf,172,910,GasA,Gd,Y,SBrkr,0,1442,1,2,0,3,1,Gd,Typ,1,Attchd,Fin,2,TA,TA,Y,0,244,5,2007,WD,Normal,179900
825,20,FV,81.0,11216,Pave,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,1Story,8,5,2006,2006,Gable,CompShg,VinylSd,VinylSd,0.0,Gd,TA,PConc,Gd,Gd,No,Unf,0,Unf,1489,1489,GasA,Ex,Y,SBrkr,0,1489,0,2,0,3,1,Gd,Typ,1,Attchd,RFn,2,TA,TA,Y,0,140,6,2006,New,Partial,232600
727,20,RL,70.01578947368421,21695,Pave,IR1,Lvl,AllPub,Corner,Gtl,Crawfor,Norm,Norm,1Fam,1Story,6,9,1988,2007,Hip,CompShg,Wd Sdng,Plywood,260.0,Gd,Gd,CBlock,Gd,TA,No,GLQ,808,Unf,72,880,GasA,Ex,Y,SBrkr,0,1680,1,2,0,3,1,Gd,Typ,1,Attchd,Fin,2,TA,TA,Y,292,44,12,2009,WD,Normal,222000
1149,50,RM,70.01578947368421,5700,Pave,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1.5Fin,7,7,1926,1950,Gable,CompShg,Wd Sdng,Wd Sdng,0.0,TA,TA,PConc,TA,TA,No,Unf,0,Unf,572,572,GasA,TA,Y,SBrkr,539,1111,0,1,0,2,1,TA,Typ,1,Detchd,Unf,1,TA,TA,Y,0,0,8,2008,WD,Normal,116900
933,20,RL,84.0,11670,Pave,IR1,Lvl,AllPub,Corner,Gtl,Somerst,RRNn,Norm,1Fam,1Story,9,5,2006,2006,Hip,CompShg,VinylSd,ImStucc,302.0,Ex,TA,PConc,Ex,Gd,No,Unf,0,Unf,1905,1905,GasA,Ex,Y,SBrkr,0,1905,0,2,0,3,1,Ex,Typ,1,Attchd,Fin,3,TA,TA,Y,0,191,3,2007,WD,Normal,320000
1340,20,RL,120.0,9560,Pave,IR1,Lvl,AllPub,Corner,Gtl,CollgCr,Norm,Norm,1Fam,1Story,5,7,1972,1972,Hip,CompShg,MetalSd,MetalSd,0.0,TA,Gd,CBlock,TA,TA,Mn,Rec,360,Unf,504,864,GasA,Ex,Y,SBrkr,0,864,0,1,0,3,1,TA,Typ,0,Attchd,RFn,1,TA,TA,Y,0,0,6,2006,WD,Normal,128500
871,20,RL,60.0,6600,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,PosN,Norm,1Fam,1Story,5,5,1962,1962,Hip,CompShg,MetalSd,MetalSd,0.0,TA,TA,CBlock,TA,TA,No,Unf,0,Unf,894,894,GasA,Gd,N,SBrkr,0,894,0,1,0,2,1,TA,Typ,0,Detchd,Unf,1,TA,TA,Y,0,0,8,2009,WD,Normal,109500
1274,80,RL,124.0,11512,Pave,IR1,Lvl,AllPub,Corner,Gtl,Edwards,Norm,Norm,1Fam,SLvl,6,7,1959,2006,Gable,CompShg,Plywood,Plywood,84.0,TA,TA,CBlock,TA,TA,Av,ALQ,719,Unf,300,1019,GasA,Gd,Y,SBrkr,0,1357,1,1,0,2,1,Ex,Typ,1,Basment,RFn,1,TA,TA,Y,0,0,5,2008,WD,Normal,177000
1317,20,RL,61.0,10226,Pave,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,8,5,2008,2008,Gable,CompShg,VinylSd,VinylSd,270.0,Gd,TA,PConc,Ex,TA,Gd,Unf,0,Unf,1622,1622,GasA,Ex,Y,SBrkr,0,1630,1,2,0,3,1,Ex,Typ,1,Attchd,RFn,3,TA,TA,Y,172,42,1,2009,WD,Normal,295493
455,90,RL,63.0,9297,Pave,Reg,Lvl,AllPub,Inside,Gtl,Mitchel,Norm,Norm,Duplex,1Story,5,5,1976,1976,Gable,CompShg,Plywood,Plywood,0.0,TA,TA,CBlock,TA,TA,No,ALQ,1606,Unf,122,1728,GasA,TA,Y,SBrkr,0,1728,2,2,0,4,2,TA,Typ,0,Detchd,Unf,2,TA,TA,Y,0,0,7,2006,WD,Family,188000
1031,190,RH,70.01578947368421,7082,Pave,Reg,Lvl,AllPub,Inside,Gtl,SWISU,Norm,Norm,2fmCon,2Story,5,8,1916,1995,Gable,CompShg,VinylSd,VinylSd,0.0,TA,TA,PConc,TA,TA,Mn,Unf,0,Unf,686,686,GasA,Gd,Y,SBrkr,980,1928,0,2,0,5,2,TA,Typ,0,,,0,,,N,0,0,7,2006,WD,Normal,160000
970,190,RL,75.0,10382,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,2fmCon,SLvl,6,5,1958,1958,Hip,CompShg,HdBoard,HdBoard,105.0,TA,Fa,CBlock,TA,TA,Gd,ALQ,513,Unf,75,588,GasA,TA,Y,SBrkr,0,1095,1,1,0,2,1,TA,Typ,0,Attchd,RFn,1,TA,TA,Y,0,0,3,2006,ConLD,Normal,140000
350,60,RL,56.0,20431,Pave,IR2,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,2Story,9,5,2005,2006,Hip,CompShg,CemntBd,CmentBd,870.0,Ex,TA,PConc,Ex,TA,No,GLQ,1410,Unf,438,1848,GasA,Ex,Y,SBrkr,880,2728,1,2,1,4,1,Ex,Typ,2,Attchd,Fin,3,TA,TA,Y,0,0,4,2006,New,Partial,437154
841,70,RH,70.01578947368421,12155,Pave,IR1,Lvl,AllPub,Inside,Gtl,SWISU,Norm,Norm,1Fam,2Story,6,8,1925,1950,Gable,CompShg,Wd Sdng,Wd Sdng,0.0,TA,TA,BrkTil,TA,TA,No,BLQ,156,Unf,516,672,GasA,TA,N,SBrkr,672,1482,0,2,0,4,1,Fa,Typ,0,Detchd,Unf,1,TA,TA,P,0,0,3,2008,WD,Normal,140000
324,20,RM,49.0,5820,Pave,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1Story,3,8,1955,2005,Gable,CompShg,VinylSd,VinylSd,0.0,TA,Gd,CBlock,TA,TA,No,ALQ,256,Unf,906,1162,GasA,Ex,Y,SBrkr,0,1163,1,1,0,3,1,TA,Typ,0,Attchd,Unf,1,Fa,TA,Y,142,98,7,2006,WD,Normal,126175
610,20,RL,61.0,7943,Pave,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,Feedr,Norm,1Fam,1Story,4,5,1961,1961,Gable,CompShg,VinylSd,VinylSd,192.0,TA,Fa,CBlock,TA,TA,Mn,Rec,903,Unf,126,1029,GasA,Gd,Y,SBrkr,0,1029,1,1,0,3,1,TA,Typ,0,Attchd,Unf,1,TA,TA,Y,64,0,4,2007,WD,Normal,118500
69,30,RM,47.0,4608,Pave,Reg,Lvl,AllPub,Corner,Gtl,OldTown,Artery,Norm,1Fam,1Story,4,6,1945,1950,Gable,CompShg,MetalSd,MetalSd,0.0,TA,Gd,CBlock,TA,TA,No,Unf,0,Unf,747,747,GasA,TA,Y,SBrkr,0,747,0,1,0,2,1,TA,Typ,0,Attchd,Unf,1,TA,TA,Y,0,0,6,2010,WD,Normal,80000
1376,20,RL,89.0,10991,Pave,IR1,HLS,AllPub,Inside,Gtl,Timber,Norm,Norm,1Fam,1Story,8,5,2007,2007,Gable,CompShg,VinylSd,VinylSd,80.0,Gd,TA,PConc,Gd,TA,Gd,Unf,0,Unf,1571,1571,GasA,Ex,Y,SBrkr,0,1571,0,2,0,3,1,Gd,Typ,1,Attchd,Fin,3,TA,TA,Y,100,36,12,2007,New,Partial,239000
18,90,RL,72.0,10791,Pave,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,Duplex,1Story,4,5,1967,1967,Gable,CompShg,MetalSd,MetalSd,0.0,TA,TA,Slab,,,,,0,,0,0,GasA,TA,Y,SBrkr,0,1296,0,2,0,2,2,TA,Typ,0,CarPort,Unf,2,TA,TA,Y,0,0,10,2006,WD,Normal,90000
41,20,RL,84.0,8658,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,5,1965,1965,Gable,CompShg,Wd Sdng,Wd Sdng,101.0,TA,TA,CBlock,TA,TA,No,Rec,643,Unf,445,1088,GasA,Ex,Y,SBrkr,0,1324,0,2,0,3,1,TA,Typ,1,Attchd,RFn,2,TA,TA,Y,0,138,12,2006,WD,Abnorml,160000
975,70,RL,60.0,11414,Pave,IR1,Lvl,AllPub,Corner,Gtl,BrkSide,RRAn,Feedr,1Fam,2Story,7,8,1910,1993,Gable,CompShg,HdBoard,HdBoard,0.0,TA,Gd,BrkTil,Gd,TA,No,Unf,0,Unf,728,728,GasA,TA,N,SBrkr,883,2019,0,1,0,3,1,Gd,Typ,0,Detchd,Unf,2,TA,TA,Y,509,135,10,2009,WD,Normal,167500
175,20,RL,47.0,12416,Pave,IR1,Lvl,AllPub,Inside,Gtl,Timber,Norm,Norm,1Fam,1Story,6,5,1986,1986,Gable,CompShg,VinylSd,Plywood,132.0,TA,TA,CBlock,Gd,Fa,No,ALQ,1398,LwQ,0,1606,GasA,TA,Y,SBrkr,0,1651,1,2,0,3,1,TA,Min2,1,Attchd,Fin,2,TA,TA,Y,192,0,11,2008,WD,Normal,184000
873,20,RL,74.0,8892,Pave,Reg,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,7,1953,1996,Gable,CompShg,WdShing,Wd Shng,0.0,Gd,TA,Stone,TA,TA,Av,Unf,0,Unf,105,105,GasA,Gd,Y,SBrkr,0,910,0,1,0,3,1,Gd,Typ,0,Attchd,Unf,2,TA,TA,Y,196,0,10,2008,WD,Normal,116000
